relative_path,paired_hypnogram,size_bytes,duration_seconds,signal_count,channels,sample_rates_hz,stage_counts
sleep-cassette/SC4802G0-PSG.edf,sleep-cassette/SC4802GV-Hypnogram.edf,51256448,84300.0,7,EEG Fpz-Cz;EEG Pz-Oz;EOG horizontal;Resp oro-nasal;EMG submental;Temp rectal;Event marker,100;100;100;1;1;1;1,"{""1"": 56, ""2"": 38, ""3"": 4, ""?"": 1, ""R"": 13, ""W"": 46}"
sleep-cassette/SC4811G0-PSG.edf,sleep-cassette/SC4811GG-Hypnogram.edf,43814528,72060.0,7,EEG Fpz-Cz;EEG Pz-Oz;EOG horizontal;Resp oro-nasal;EMG submental;Temp rectal;Event marker,100;100;100;1;1;1;1,"{""1"": 55, ""2"": 58, ""3"": 43, ""4"": 14, ""?"": 1, ""R"": 20, ""W"": 34}"
sleep-cassette/SC4812G0-PSG.edf,sleep-cassette/SC4812GV-Hypnogram.edf,44069888,72480.0,7,EEG Fpz-Cz;EEG Pz-Oz;EOG horizontal;Resp oro-nasal;EMG submental;Temp rectal;Event marker,100;100;100;1;1;1;1,"{""1"": 37, ""2"": 35, ""3"": 27, ""4"": 10, ""?"": 1, ""M"": 2, ""R"": 12, ""W"": 29}"
sleep-cassette/SC4821G0-PSG.edf,sleep-cassette/SC4821GC-Hypnogram.edf,49651328,81660.0,7,EEG Fpz-Cz;EEG Pz-Oz;EOG horizontal;Resp oro-nasal;EMG submental;Temp rectal;Event marker,100;100;100;1;1;1;1,"{""1"": 20, ""2"": 34, ""3"": 40, ""4"": 27, ""?"": 1, ""M"": 1, ""R"": 6, ""W"": 25}"
sleep-cassette/SC4822G0-PSG.edf,sleep-cassette/SC4822GC-Hypnogram.edf,51256448,84300.0,7,EEG Fpz-Cz;EEG Pz-Oz;EOG horizontal;Resp oro-nasal;EMG submental;Temp rectal;Event marker,100;100;100;1;1;1;1,"{""1"": 36, ""2"": 36, ""3"": 36, ""4"": 18, ""?"": 1, ""R"": 6, ""W"": 33}"
sleep-telemetry/ST7011J0-PSG.edf,sleep-telemetry/ST7011JP-Hypnogram.edf,29439536,35900.0,5,EEG Fpz-Cz;EEG Pz-Oz;EOG horizontal;EMG submental;Marker,100;100;100;100;10,"{""1"": 52, ""2"": 82, ""3"": 51, ""4"": 10, ""R"": 10, ""W"": 26}"
sleep-telemetry/ST7012J0-PSG.edf,sleep-telemetry/ST7012JP-Hypnogram.edf,25683936,31320.0,5,EEG Fpz-Cz;EEG Pz-Oz;EOG horizontal;EMG submental;Marker,100;100;100;100;10,"{""1"": 30, ""2"": 64, ""3"": 47, ""4"": 4, ""R"": 15, ""W"": 13}"
sleep-telemetry/ST7021J0-PSG.edf,sleep-telemetry/ST7021JM-Hypnogram.edf,25093536,30600.0,5,EEG Fpz-Cz;EEG Pz-Oz;EOG horizontal;EMG submental;Marker,100;100;100;100;10,"{""1"": 26, ""2"": 39, ""3"": 24, ""4"": 10, ""R"": 12, ""W"": 24}"
sleep-telemetry/ST7022J0-PSG.edf,sleep-telemetry/ST7022JM-Hypnogram.edf,25224736,30760.0,5,EEG Fpz-Cz;EEG Pz-Oz;EOG horizontal;EMG submental;Marker,100;100;100;100;10,"{""1"": 30, ""2"": 52, ""3"": 29, ""4"": 5, ""R"": 10, ""W"": 22}"
sleep-telemetry/ST7041J0-PSG.edf,sleep-telemetry/ST7041JO-Hypnogram.edf,25552736,31160.0,5,EEG Fpz-Cz;EEG Pz-Oz;EOG horizontal;EMG submental;Marker,100;100;100;100;10,"{""1"": 27, ""2"": 30, ""3"": 34, ""4"": 24, ""M"": 1, ""R"": 7, ""W"": 19}"
sleep-telemetry/ST7042J0-PSG.edf,sleep-telemetry/ST7042JO-Hypnogram.edf,28463736,34710.0,5,EEG Fpz-Cz;EEG Pz-Oz;EOG horizontal;EMG submental;Marker,100;100;100;100;10,"{""1"": 27, ""2"": 38, ""3"": 33, ""4"": 18, ""M"": 1, ""R"": 4, ""W"": 17}"
sleep-telemetry/ST7051J0-PSG.edf,sleep-telemetry/ST7051JA-Hypnogram.edf,26405536,32200.0,5,EEG Fpz-Cz;EEG Pz-Oz;EOG horizontal;EMG submental;Marker,100;100;100;100;10,"{""1"": 50, ""2"": 48, ""3"": 29, ""4"": 17, ""R"": 23, ""W"": 17}"
sleep-telemetry/ST7052J0-PSG.edf,sleep-telemetry/ST7052JA-Hypnogram.edf,26922136,32830.0,5,EEG Fpz-Cz;EEG Pz-Oz;EOG horizontal;EMG submental;Marker,100;100;100;100;10,"{""1"": 38, ""2"": 25, ""3"": 11, ""4"": 7, ""R"": 8, ""W"": 27}"
sleep-telemetry/ST7061J0-PSG.edf,sleep-telemetry/ST7061JR-Hypnogram.edf,26708936,32570.0,5,EEG Fpz-Cz;EEG Pz-Oz;EOG horizontal;EMG submental;Marker,100;100;100;100;10,"{""1"": 28, ""2"": 32, ""3"": 8, ""R"": 8, ""W"": 7}"
sleep-telemetry/ST7062J0-PSG.edf,sleep-telemetry/ST7062JR-Hypnogram.edf,26881136,32780.0,5,EEG Fpz-Cz;EEG Pz-Oz;EOG horizontal;EMG submental;Marker,100;100;100;100;10,"{""1"": 20, ""2"": 33, ""3"": 19, ""R"": 14, ""W"": 6}"
sleep-telemetry/ST7071J0-PSG.edf,sleep-telemetry/ST7071JA-Hypnogram.edf,22518736,27460.0,5,EEG Fpz-Cz;EEG Pz-Oz;EOG horizontal;EMG submental;Marker,100;100;100;100;10,"{""1"": 39, ""2"": 40, ""3"": 19, ""4"": 6, ""R"": 12, ""W"": 23}"
sleep-telemetry/ST7072J0-PSG.edf,sleep-telemetry/ST7072JA-Hypnogram.edf,22518736,27460.0,5,EEG Fpz-Cz;EEG Pz-Oz;EOG horizontal;EMG submental;Marker,100;100;100;100;10,"{""1"": 31, ""2"": 44, ""3"": 33, ""4"": 15, ""R"": 24, ""W"": 14}"
sleep-telemetry/ST7081J0-PSG.edf,sleep-telemetry/ST7081JW-Hypnogram.edf,23781536,29000.0,5,EEG Fpz-Cz;EEG Pz-Oz;EOG horizontal;EMG submental;Marker,100;100;100;100;10,"{""1"": 36, ""2"": 58, ""3"": 40, ""R"": 3, ""W"": 23}"
sleep-telemetry/ST7082J0-PSG.edf,sleep-telemetry/ST7082JW-Hypnogram.edf,23396136,28530.0,5,EEG Fpz-Cz;EEG Pz-Oz;EOG horizontal;EMG submental;Marker,100;100;100;100;10,"{""1"": 33, ""2"": 44, ""3"": 29, ""R"": 4, ""W"": 19}"
sleep-telemetry/ST7091J0-PSG.edf,sleep-telemetry/ST7091JE-Hypnogram.edf,24486736,29860.0,5,EEG Fpz-Cz;EEG Pz-Oz;EOG horizontal;EMG submental;Marker,100;100;100;100;10,"{""1"": 36, ""2"": 45, ""3"": 25, ""R"": 5, ""W"": 23}"
sleep-telemetry/ST7092J0-PSG.edf,sleep-telemetry/ST7092JE-Hypnogram.edf,23674936,28870.0,5,EEG Fpz-Cz;EEG Pz-Oz;EOG horizontal;EMG submental;Marker,100;100;100;100;10,"{""1"": 59, ""2"": 52, ""3"": 26, ""R"": 6, ""W"": 47}"
sleep-telemetry/ST7101J0-PSG.edf,sleep-telemetry/ST7101JE-Hypnogram.edf,27028736,32960.0,5,EEG Fpz-Cz;EEG Pz-Oz;EOG horizontal;EMG submental;Marker,100;100;100;100;10,"{""1"": 20, ""2"": 57, ""3"": 53, ""4"": 8, ""M"": 6, ""R"": 8, ""W"": 9}"
sleep-telemetry/ST7102J0-PSG.edf,sleep-telemetry/ST7102JE-Hypnogram.edf,24453936,29820.0,5,EEG Fpz-Cz;EEG Pz-Oz;EOG horizontal;EMG submental;Marker,100;100;100;100;10,"{""1"": 8, ""2"": 27, ""3"": 35, ""4"": 16, ""M"": 5, ""R"": 5, ""W"": 5}"
sleep-telemetry/ST7111J0-PSG.edf,sleep-telemetry/ST7111JE-Hypnogram.edf,25749536,31400.0,5,EEG Fpz-Cz;EEG Pz-Oz;EOG horizontal;EMG submental;Marker,100;100;100;100;10,"{""1"": 17, ""2"": 24, ""3"": 15, ""4"": 5, ""M"": 6, ""R"": 5, ""W"": 11}"
sleep-telemetry/ST7112J0-PSG.edf,sleep-telemetry/ST7112JE-Hypnogram.edf,25150936,30670.0,5,EEG Fpz-Cz;EEG Pz-Oz;EOG horizontal;EMG submental;Marker,100;100;100;100;10,"{""1"": 22, ""2"": 33, ""3"": 26, ""4"": 11, ""M"": 8, ""R"": 6, ""W"": 7}"
sleep-telemetry/ST7121J0-PSG.edf,sleep-telemetry/ST7121JE-Hypnogram.edf,25585536,31200.0,5,EEG Fpz-Cz;EEG Pz-Oz;EOG horizontal;EMG submental;Marker,100;100;100;100;10,"{""1"": 18, ""2"": 57, ""3"": 59, ""4"": 18, ""M"": 9, ""R"": 5, ""W"": 6}"
sleep-telemetry/ST7122J0-PSG.edf,sleep-telemetry/ST7122JE-Hypnogram.edf,24888536,30350.0,5,EEG Fpz-Cz;EEG Pz-Oz;EOG horizontal;EMG submental;Marker,100;100;100;100;10,"{""1"": 19, ""2"": 21, ""3"": 16, ""4"": 11, ""M"": 17, ""R"": 5, ""W"": 10}"
sleep-telemetry/ST7131J0-PSG.edf,sleep-telemetry/ST7131JR-Hypnogram.edf,22682736,27660.0,5,EEG Fpz-Cz;EEG Pz-Oz;EOG horizontal;EMG submental;Marker,100;100;100;100;10,"{""1"": 15, ""2"": 27, ""3"": 26, ""4"": 10, ""R"": 9, ""W"": 2}"
sleep-telemetry/ST7132J0-PSG.edf,sleep-telemetry/ST7132JR-Hypnogram.edf,22125136,26980.0,5,EEG Fpz-Cz;EEG Pz-Oz;EOG horizontal;EMG submental;Marker,100;100;100;100;10,"{""1"": 23, ""2"": 39, ""3"": 28, ""4"": 12, ""R"": 8, ""W"": 6}"
sleep-telemetry/ST7141J0-PSG.edf,sleep-telemetry/ST7141JE-Hypnogram.edf,22641736,27610.0,5,EEG Fpz-Cz;EEG Pz-Oz;EOG horizontal;EMG submental;Marker,100;100;100;100;10,"{""1"": 20, ""2"": 34, ""3"": 35, ""4"": 16, ""M"": 4, ""R"": 3, ""W"": 15}"
sleep-telemetry/ST7142J0-PSG.edf,sleep-telemetry/ST7142JE-Hypnogram.edf,22559736,27510.0,5,EEG Fpz-Cz;EEG Pz-Oz;EOG horizontal;EMG submental;Marker,100;100;100;100;10,"{""1"": 14, ""2"": 26, ""3"": 16, ""4"": 7, ""M"": 9, ""R"": 6, ""W"": 13}"
sleep-telemetry/ST7151J0-PSG.edf,sleep-telemetry/ST7151JA-Hypnogram.edf,31579736,38510.0,5,EEG Fpz-Cz;EEG Pz-Oz;EOG horizontal;EMG submental;Marker,100;100;100;100;10,"{""1"": 34, ""2"": 53, ""3"": 44, ""4"": 12, ""R"": 9, ""W"": 26}"
sleep-telemetry/ST7152J0-PSG.edf,sleep-telemetry/ST7152JA-Hypnogram.edf,26446536,32250.0,5,EEG Fpz-Cz;EEG Pz-Oz;EOG horizontal;EMG submental;Marker,100;100;100;100;10,"{""1"": 27, ""2"": 40, ""3"": 44, ""4"": 22, ""R"": 18, ""W"": 16}"
sleep-telemetry/ST7161J0-PSG.edf,sleep-telemetry/ST7161JM-Hypnogram.edf,27307536,33300.0,5,EEG Fpz-Cz;EEG Pz-Oz;EOG horizontal;EMG submental;Marker,100;100;100;100;10,"{""1"": 39, ""2"": 46, ""3"": 24, ""4"": 10, ""R"": 9, ""W"": 20}"
sleep-telemetry/ST7162J0-PSG.edf,sleep-telemetry/ST7162JM-Hypnogram.edf,24634336,30040.0,5,EEG Fpz-Cz;EEG Pz-Oz;EOG horizontal;EMG submental;Marker,100;100;100;100;10,"{""1"": 47, ""2"": 50, ""3"": 33, ""4"": 14, ""R"": 2, ""W"": 34}"
sleep-telemetry/ST7171J0-PSG.edf,sleep-telemetry/ST7171JA-Hypnogram.edf,23724136,28930.0,5,EEG Fpz-Cz;EEG Pz-Oz;EOG horizontal;EMG submental;Marker,100;100;100;100;10,"{""1"": 53, ""2"": 47, ""3"": 39, ""4"": 15, ""R"": 11, ""W"": 29}"
sleep-telemetry/ST7172J0-PSG.edf,sleep-telemetry/ST7172JA-Hypnogram.edf,24765536,30200.0,5,EEG Fpz-Cz;EEG Pz-Oz;EOG horizontal;EMG submental;Marker,100;100;100;100;10,"{""1"": 65, ""2"": 52, ""3"": 28, ""4"": 17, ""R"": 12, ""W"": 25}"
sleep-telemetry/ST7181J0-PSG.edf,sleep-telemetry/ST7181JR-Hypnogram.edf,25323136,30880.0,5,EEG Fpz-Cz;EEG Pz-Oz;EOG horizontal;EMG submental;Marker,100;100;100;100;10,"{""1"": 25, ""2"": 30, ""3"": 20, ""R"": 5, ""W"": 21}"
sleep-telemetry/ST7182J0-PSG.edf,sleep-telemetry/ST7182JR-Hypnogram.edf,27832336,33940.0,5,EEG Fpz-Cz;EEG Pz-Oz;EOG horizontal;EMG submental;Marker,100;100;100;100;10,"{""1"": 17, ""2"": 35, ""3"": 33, ""4"": 5, ""R"": 4, ""W"": 15}"
sleep-telemetry/ST7191J0-PSG.edf,sleep-telemetry/ST7191JR-Hypnogram.edf,27709336,33790.0,5,EEG Fpz-Cz;EEG Pz-Oz;EOG horizontal;EMG submental;Marker,100;100;100;100;10,"{""1"": 30, ""2"": 34, ""3"": 30, ""4"": 28, ""R"": 7, ""W"": 19}"
sleep-telemetry/ST7192J0-PSG.edf,sleep-telemetry/ST7192JR-Hypnogram.edf,26979536,32900.0,5,EEG Fpz-Cz;EEG Pz-Oz;EOG horizontal;EMG submental;Marker,100;100;100;100;10,"{""1"": 10, ""2"": 26, ""3"": 25, ""4"": 11, ""R"": 6, ""W"": 7}"
sleep-telemetry/ST7201J0-PSG.edf,sleep-telemetry/ST7201JO-Hypnogram.edf,23879936,29120.0,5,EEG Fpz-Cz;EEG Pz-Oz;EOG horizontal;EMG submental;Marker,100;100;100;100;10,"{""1"": 26, ""2"": 41, ""3"": 31, ""4"": 17, ""M"": 2, ""R"": 9, ""W"": 11}"
sleep-telemetry/ST7202J0-PSG.edf,sleep-telemetry/ST7202JO-Hypnogram.edf,24601536,30000.0,5,EEG Fpz-Cz;EEG Pz-Oz;EOG horizontal;EMG submental;Marker,100;100;100;100;10,"{""1"": 20, ""2"": 47, ""3"": 31, ""M"": 1, ""R"": 11, ""W"": 11}"
sleep-telemetry/ST7211J0-PSG.edf,sleep-telemetry/ST7211JJ-Hypnogram.edf,26544936,32370.0,5,EEG Fpz-Cz;EEG Pz-Oz;EOG horizontal;EMG submental;Marker,100;100;100;100;10,"{""1"": 31, ""2"": 49, ""3"": 44, ""4"": 16, ""R"": 7, ""W"": 19}"
sleep-telemetry/ST7212J0-PSG.edf,sleep-telemetry/ST7212JJ-Hypnogram.edf,25929936,31620.0,5,EEG Fpz-Cz;EEG Pz-Oz;EOG horizontal;EMG submental;Marker,100;100;100;100;10,"{""1"": 37, ""2"": 30, ""3"": 24, ""4"": 16, ""R"": 8, ""W"": 27}"
sleep-telemetry/ST7221J0-PSG.edf,sleep-telemetry/ST7221JA-Hypnogram.edf,27028736,32960.0,5,EEG Fpz-Cz;EEG Pz-Oz;EOG horizontal;EMG submental;Marker,100;100;100;100;10,"{""1"": 56, ""2"": 36, ""3"": 2, ""R"": 15, ""W"": 29}"
sleep-telemetry/ST7222J0-PSG.edf,sleep-telemetry/ST7222JA-Hypnogram.edf,23568336,28740.0,5,EEG Fpz-Cz;EEG Pz-Oz;EOG horizontal;EMG submental;Marker,100;100;100;100;10,"{""1"": 56, ""2"": 31, ""R"": 20, ""W"": 24}"
sleep-telemetry/ST7241J0-PSG.edf,sleep-telemetry/ST7241JO-Hypnogram.edf,26741736,32610.0,5,EEG Fpz-Cz;EEG Pz-Oz;EOG horizontal;EMG submental;Marker,100;100;100;100;10,"{""1"": 20, ""2"": 34, ""3"": 20, ""4"": 6, ""M"": 3, ""R"": 10, ""W"": 9}"
sleep-telemetry/ST7242J0-PSG.edf,sleep-telemetry/ST7242JO-Hypnogram.edf,24175136,29480.0,5,EEG Fpz-Cz;EEG Pz-Oz;EOG horizontal;EMG submental;Marker,100;100;100;100;10,"{""1"": 17, ""2"": 41, ""3"": 44, ""4"": 28, ""M"": 1, ""R"": 5, ""W"": 10}"
